adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/7iUczTfq7S5B2fIQVlVnLt7YGIS.jpg,"[10770, 12, 80, 18]",79106,en,Sherlock Holmes: Incident at Victoria Falls,King Edward asks Sherlock Holmes to perform one more task before his retirement: to safeguard the Star of Africa on a trip to Cape Town. Soon the fabled jewel is stolen and several people end up being murdered.,20.0751,/wLFifMWbjGnLo8Zc8hy1qu9ofs3.jpg,1992-02-19,Sherlock Holmes: Incident at Victoria Falls,False,4.933,15
False,/1s1r4OOdnU8VX2inALVTA2q94uY.jpg,"[36, 18]",1321179,ko,왕과 사는 남자,"In a remote mountain village of 15th-century Joseon, humble headman Heung-do hears a rumor that any village hosting an exiled nobleman will be blessed with abundance and fortune. Hoping to bring prosperity to his impoverished community, he eagerly submits a petition to host one—unaware that his guest is none other than the fallen monarch, deposed boy-king Danjong.",20.0238,/3CnVA1jAA64Q3qNVAW8DekCu19b.jpg,2026-02-04,The King's Warden,False,7.2,4
False,/lvy2ykHQ9ndUC4s5faBYuIfAQMo.jpg,[27],28317,en,Blood Legend,"A young witch gathers her coven to methodically fulfill her uncle's demands to help resurrect a demon lover from centuries past. Believing that she has completed her tasks she waits for the resurrection and her eternal rewards only to find neither are really what she expected. The resurrected lover is not exactly the beautiful woman her uncle talked of in years past and the rewards her uncle had in mind for her are not made of a princes' fairy tales. The young witch finds the real truth of the ""Blood Lengend"".",20.0081,/CrZQDzFt05AkmuEn83mCesm95e.jpg,2006-02-20,Blood Legend,False,2.625,8
False,/tcZ3DKwK7U3F1zTK5JWfBcmw11l.jpg,[99],1147203,en,Billion Dollar Heist,"Global, dynamic, and eye-opening, this is story of the most daring cyber heist of all time, the Bangladeshi Central Bank theft, tracing the origins of cyber-crime from basic credit card fraud to the wildly complex criminal organisations in existence today, supported by commentary and fascinating insight from highly regarded cyber security experts.",20.0061,/7QGQWVvIRwP1tLaSzQoRUZVp7HA.jpg,2023-08-05,Billion Dollar Heist,False,7.515,33
False,,[18],521933,fr,Le diable est dans les détails,"Set in mid-19th-century France, this short follows Alexina, a trainee school teacher in a young girl’s convent, who suffers unbearable pains. After examination by a doctor who questions Alexina’s gender and subsequently decides that masculinity prevails, Alexina works to find their own path forward.",19.9923,/iJwOxPhZTCbjpMgSWkKsDnfHb6q.jpg,2016-06-13,The Devil is in the Details,False,4.0,1
False,,[18],315987,de,"Liebe Mutter, mir geht es gut","The unemployed machinist Alfred ""Scheff"" Schefczyk moves from Württemberg to West Berlin full of hope, where he finds a job as a transporter. There, however, he despairs at the seemingly insurmountable dependency structures and the lack of solidarity among his fellow sufferers. The rent in the workers' hostel is raised disproportionately, but nobody wants to mess things up with the landlord or janitor. At work, piecework hours are tightened, but nobody wants to go on strike, and when they do, they are quickly crushed by the management's tactics. When Scheff tries to mobilize against the dismissal of one of the delegates, he finds only one worker willing to sign. ""Dear mother, I'm fine,"" he nevertheless writes on a postcard.",19.9555,/qUtwjWSM7ivzU72QTc6OVg6xIjN.jpg,1972-06-26,"Liebe Mutter, mir geht es gut",False,3.0,2
False,/7Pjk89ZcpZMDaZcBOKF3XWZVCVo.jpg,"[28, 80]",176023,cn,Long Gia Tộc,Rival Triad gangs go to war...,19.9519,/sv3lb4WoKR9WvNVDA0zQcXQjb4p.jpg,1988-08-25,The Dragon Family,False,7.143,7
False,/glg0N55DSIwv4D8HUTQXbWlBZAV.jpg,"[35, 10770, 14, 18]",205505,de,Die Verwandlung,"Travelling salesman Gregor Samsa wakes to find that he's been transformed into a giant insect. This particular Franz Kafka adaptation is seen from Gregor's point of view, continuing to explore themes of alienation, family duty, and the absurdity of modern life as the Samsa clan cope with how to go on with the situation at hand.",19.9451,/vvATA8BN5fHF7aadVyz5QeWeswy.jpg,1975-10-16,Metamorphosis,False,6.0,5
False,/3TEqmzD7QaGY1CrJdyGdNcsQb1w.jpg,[16],97709,it,Il nano e la strega,"Little Dick, the well-endowed dwarf servant of Master Limpcock is being pursued by Nymphomania, an ugly witch who must have 69 orgasms to turn herself beautiful again.",19.9242,/8JjMeJAuq29pEygeplxyFFjLUoi.jpg,1973-10-10,King Dick,False,5.5,6
False,,"[53, 10770]",143950,en,Obituary,"Denise's job at the Tribune isn't as glamorous as it sounds, especially since the only writing she does is for obituaries. But her life gets a jolt of excitement when she stumbles upon a murder scene involving someone whose death announcement she's already read! As Denise gets pulled deeper into the investigation, things become even more creepy and unbelievable. But she'd better be careful — or the next obit may be her own!",19.9162,/WBaSdxN6nMXFdogEGzD1cKzYZ6.jpg,2006-07-23,Obituary,False,5.2,2
False,/tPpYGm2mVecue7Bk3gNVoSPA5qn.jpg,"[28, 12, 878]",315635,en,Spider-Man: Homecoming,"Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.",19.8879,/c24sv2weTHPsmDa7jEMN0m2P3RT.jpg,2017-07-05,Spider-Man: Homecoming,False,7.329,22917
False,/qvBjHOxyYgLz4y05Q91wKOolna7.jpg,[18],1035023,es,Estoy todo lo iguana que se puede,"In a humble coastal tropical compound, amidst a total eclipse of the sun, an unexpected guest arouses the broken dreams of a family that has lost its guardian figure, overshadowed by the cosmic loneliness where they were left to their faith.",19.8664,/2FrdnkvGfNchHnwIRAVl22v0hTB.jpg,2022-10-31,Iguana Like the Sun,False,7.0,1
False,/ltuyGrcLSIQwdbmSsa2N7Yj09Sp.jpg,"[16, 878, 28]",1209288,en,Justice League: Crisis on Infinite Earths Part Two,"An endless army of shadow demons bent on the destruction of all reality swarms over our world and all parallel Earths! The only thing opposing them is the mightiest team of metahumans ever assembled. But not even the combined power of Superman, Batman, Wonder Woman, Green Lantern and all their fellow superheroes can slow down the onslaught of this invincible horde. What mysterious force is driving them? And how do the long-buried secrets of the Monitor and Supergirl threaten to crush our last defense?",19.8602,/g8ak4QAGLZpqMs3CpnFHWWfIzJQ.jpg,2024-04-22,Justice League: Crisis on Infinite Earths Part Two,False,6.7,270
False,/coyHrYHD2xHhDoYD6o4uwoJ2o7b.jpg,"[16, 10751, 35, 12]",1084244,en,Toy Story 5,"When Bonnie receives a Lilypad tablet as a gift and becomes obsessed, Buzz, Woody, Jessie and the rest of the gang's jobs become exponentially harder when they have to go head to head with the all-new threat to playtime.",19.8368,/gaiMtK2ll6BLdK1qKFuZGDwwEuD.jpg,2026-06-17,Toy Story 5,False,0.0,0
False,/xTJHFSLspe5Zsfe82kge4xD28SZ.jpg,"[18, 35]",516889,de,Nie wieder schlafen - Nie mehr zurück,"After attending a wedding on a steamboat traveling down the river Spree, three friends from Hamburg become stranded in a newly reunified Berlin. They begin a restless odyssey through the wastelands of a metropolis wavering between an unpredictable future and a lingering past.",18.5906,/n12PkQnq7g0eoY9naQF4UfZuy8U.jpg,1992-12-03,Never Sleep Again,False,7.0,2
False,/5Yl0KFnZqQJi3FIr6hzNKO5EFcf.jpg,"[10402, 10770]",181787,de,Wie ein Vogel auf dem Draht,"A pseudo variety show about the Aufbau-Era, the time of the German 'economic miracle'. Brigitte Mira recounts her four husbands through song and joke, on a series of artificial sets.",14.8869,/ebkqmYfXkKaLMdL3XB1dYhoNeKf.jpg,1975-05-05,Like a Bird on a Wire,False,5.8,6
False,/7UgvswDBCwgO49v6pEyH2wIgGfo.jpg,"[99, 18]",1418637,sr,"Restitucija, ili, San i java stare garde","In Žilnik’s hilarious and sneakily charming docu-fiction, post-socialist restitution returns his childhood home to Serbian jazz musician Stevan. After six decades in Germany, he returns to his homeland where a series of reunions sheds light on his life.",17.5157,/kBeOvSFvqqdJlEtAs24L4DxFENF.jpg,2025-02-14,Eighty Plus,False,0.0,0
False,,[],1168571,en,Atomic Gorilla A Go Go,"When a gorilla is abducted by aliens and subjected to a bizarre form of radiation, it manages to escape. Now the aliens need to recapture the beast before it goes supernova and destroys the planet Earth!",14.4742,/iyGz9tIjqeRSHg34Ip4ylRBILTk.jpg,2023-06-06,Atomic Gorilla,False,0.0,0
False,,"[80, 10770]",995525,en,Police Story: No Margin for Error,"Two policemen are suspected of excessive violence and causing two deaths. The investigation brings to light, little by little, the whole truth.",17.392,/yexzWpxpg8pmYyYX2vNSbg2c46G.jpg,1978-04-30,Police Story: No Margin for Error,False,0.0,0
False,,"[10749, 18]",443155,de,Lilly Schönauer - Liebe mit Hindernissen,"The young fashion designer Laura floats in the seventh heaven: After she has found an engagement ring with her friend Alexander, she is sure that he wants to use the joint visit to his parents to officially stop her hand. However, the family weekend is not a good star. Alexander's self-confident mother makes Laura feel that she is not good enough for her son. To make matters worse, even his ex-girlfriend Susanne appears, who leaves no stone unturned to win Alexander back.",17.3747,/iwVxxs0pBnERJ2BkSVXd3KBx2nW.jpg,2010-12-17,Lilly Schönauer - Liebe mit Hindernissen,False,4.5,2
False,/rW6Vtqe9uD7yZUwpQGTN8wloy52.jpg,"[27, 28]",84635,en,Vampire Cop,"Police officer Lucas only works at night. He also knows how to take a bite out of crime – literally. But when the vampire cop bites the city's reigning drug boss, he inadvertently creates a nemesis as powerful as himself.",17.0724,/aWfnHSJtLjNbOoz6ssTSpV158tX.jpg,1990-01-01,Vampire Cop,False,3.136,11
False,,"[18, 10749]",1123818,id,Dunia Tanpa Suara,"The opening day of Tea Shop ""Yang Bercerita"" will be the day that will change the story of Arissa's friendship with Kania and Arissa-Ezra's imperfect love.",16.3888,/eYghgFOENsBSIU25apY4IOdFHHT.jpg,2023-07-27,Dunia Tanpa Suara,False,7.0,2
False,/oo4Qn2q2MRpWVXeZnlIGYk38HPh.jpg,"[35, 80, 10770]",1050266,en,Who Killed Santa? A Murderville Murder Mystery,A holiday-hating detective is forced to solve a murder — and save Christmas — with help from famous trainees who must improv their way through the case.,18.7527,/ycy6Ks6Ort2k3A8VQKgEsJkJbp8.jpg,2022-12-14,Who Killed Santa? A Murderville Murder Mystery,False,5.899,89
False,,"[35, 10749]",327410,it,Una sera c'incontrammo,An industrial worker from the mid-seventies encounters the stout daughter of a wealthy American businessman. The daughter falls in love with the worker and begins to pursue him.,14.9725,/tdjzXxRHzNQQBd51ieI3dhaYinB.jpg,1975-02-26,We Met One Evening,False,3.7,3
False,/wHVkV7XML3IEFT355QlZ9uUc03V.jpg,"[10751, 12, 35]",935766,pt,Chico Bento e a Goiabeira Maraviosa,"Chuck Billy has spent his life picking guavas from Jed’s guava tree. But now that Dr. Agripino is going to build a road that will take down the tree, Chuck and his friends are going to do everything they can to stop it.",18.281,/d2K7Zhw9yRjzoa4HBbrjt7aqlgT.jpg,2025-01-09,Chuck Billy and The Marvelous Guava Tree,False,7.081,86
False,/uRNgkJSkNBFbbn9fPsEjDIy8Sh3.jpg,"[12, 14, 28]",22,en,Pirates of the Caribbean: The Curse of the Black Pearl,"When wily Captain Barbossa steals Jack Sparrow's ship and kidnaps the governor's beautiful daughter, Elizabeth, her childhood friend Will Turner joins forces with Jack to save her and recapture Jack's ship, the Black Pearl.",19.6222,/poHwCZeWzJCShH7tOjg8RIoyjcw.jpg,2003-07-09,Pirates of the Caribbean: The Curse of the Black Pearl,False,7.82,21945
False,,"[28, 35]",50633,en,Prison-A-Go-Go!,"A women-in-prison action comedy featuring girls running amok! Multiple Shower Scenes! Kung Fu Food Fights! Mutant Zombies! Evil Scientists, Prominent Product Placement, and Mud Wrastlin!",19.6145,/nqt6lVK2fl411T8C0KMHUnEWTiy.jpg,2003-01-01,Prison-A-Go-Go!,False,2.4,15
False,/3KPPF517BfUfyLFq2sLEiT4YhV1.jpg,"[53, 27, 35]",251368,en,Scream Dream,"One of the girls in a rock band is fired from the band. She is, in reality, a witch, and possesses the body of the girl who replaces her in order to take revenge on the rest of the band.",19.6121,/nnADKSlTGOA92wdDhFx6bFTaoBq.jpg,1989-01-01,Scream Dream,False,4.2,5
False,/3C415g6x9RpqvaDJFPhJQzfIriG.jpg,"[10752, 18]",131465,en,Till We Meet Again,"An American pilot is shot down over Nazi-occupied France and is taken to a convent by the Resistance. The young novice nun Clothilde is interested in him and is willing to help him escape to England, but the pilot must continue his mission undercover by posing as the husband of a different woman.",19.6053,/bEgWJvQtXtt80dG1VyiSBmjZOv0.jpg,1944-08-30,Till We Meet Again,False,6.0,2
False,/zy6w1n7sscuJN0bJ4DKRh9E4N17.jpg,"[18, 10770]",473896,en,"Signed, Sealed, Delivered: Home Again","When the Postables discover an antique vase, they trace it back to three girls who attempted to sell it in to save their family farm. With the farm again facing hardship, the Postables must choose between doing what's legal and what's moral.",19.5889,/2Z5vO7xJ43qK8bBzdxV7fQvpfbI.jpg,2017-09-24,"Signed, Sealed, Delivered: Home Again",False,6.636,33
False,/1l457TS08kDw4lIv2Yb7luwYmQ5.jpg,"[80, 9648, 53, 10770]",149091,en,Ties That Bind,"Hope finds herself leaving the comfort of her suburban life for New York City in order to settle the affairs of her best friend Rachel who has just been murdered. Little does she know that she is being sucked into a vortex of intrigue, where nothing is what it appears to be - including what happened to Rachel - a vortex that ultimately becomes a fight for Hope's life.",19.5871,/xNWJswBjQFgCMze5y3ovQi7MTAD.jpg,2010-03-05,Ties That Bind,False,3.7,13
False,/mNQtUJv1F3u0uSKILFrGjIHqkxx.jpg,"[37, 18, 12]",281957,en,The Revenant,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",19.5683,/ji3ecJphATlVgWNY0B0RVXZizdf.jpg,2015-12-25,The Revenant,False,7.538,19085
False,/vNUwK5P42m81uG57kKI1WxSZwIQ.jpg,"[35, 10749]",1403735,te,లైలా,"Sonu Model, a renowned beautician from the old city, is forced to disguise himself as Laila, leading to a series of comedic, romantic, and action-packed events. Chaos ensues in this hilarious laugh riot",19.5644,/aFogllaRGlAhk1nqvVGFpZpl4qU.jpg,2025-02-14,Laila,False,4.571,7
False,/idT1Wi4KPYGUSYBh3HZgxxZJpxY.jpg,[99],298558,en,"ANNIE: It's the Hard-Knock Life, from Script to Stage","The documentary follows the revival production of the Broadway musical including casting, rehearsals, and opening night.",19.5643,/d0DkVv4eRliiKiG3ag67D8jhS8p.jpg,2013-01-01,"ANNIE: It's the Hard-Knock Life, from Script to Stage",False,0.0,0
False,/kGzFbGhp99zva6oZODW5atUtnqi.jpg,"[18, 80]",240,en,The Godfather Part II,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",19.547,/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg,1974-12-20,The Godfather Part II,False,8.571,13661
False,,[18],257062,ms,Laga,The film tells the story behind a village that is very fond of the cock-fighting game that involves betting their wifes and lifes.,19.5409,,2014-01-23,Laga,False,0.0,0
False,,"[878, 18]",278861,cs,Temné slunce,"A remake of Vávra's 1948 atomic age thriller Krakatit. Engineer Prokop creates the devastating explosive “Krakatit” and soon confronts manipulative agents and imperialist conspiracies. Realizing his invention’s threat, he fights to prevent its misuse, risking everything to stop those who seek to exploit his epochal discovery.",19.5379,/v5roMHvibkoO7HNrZm5PBguzMLs.jpg,1980-09-19,Dark Sun,False,4.8,6
False,/cIbmoyQTZn6Pw4UelKytlwyJ4y6.jpg,"[10770, 18, 35]",1444606,de,Die Drei von der Müllabfuhr - Der Neue,"A trained theologian with a truck driver's license joins Werner Träsch's team. Former pastor Matthias is surprisingly good at tackling difficult tasks. But he can't hide the fact that he is in trouble for long: His ex-girlfriend Anna makes it impossible for him to see their five-year-old daughter Lotte, despite having joint custody.",19.5343,/py1BLk9uRY7oAGEHqUmCw5r5ltC.jpg,2025-03-07,Die Drei von der Müllabfuhr - Der Neue,False,0.0,0
